timestamp,users_holding
"2020-06-26 12:40:10",0
"2020-06-26 13:40:10",0
"2020-06-26 14:40:09",0
"2020-06-26 15:40:11",0
"2020-06-26 16:40:11",12239
"2020-06-26 17:40:11",13654
"2020-06-26 18:40:08",14711
"2020-06-26 19:40:11",15429
"2020-06-26 20:40:11",16165
"2020-06-26 21:40:11",16295
"2020-06-26 22:40:08",16379
"2020-06-26 23:40:10",16379
"2020-06-27 00:40:10",16379
"2020-06-27 01:40:12",16379
"2020-06-27 02:40:10",16379
"2020-06-27 03:40:11",16379
"2020-06-27 04:40:10",16379
"2020-06-27 05:40:09",16379
"2020-06-27 06:40:11",16379
"2020-06-27 07:40:09",16379
"2020-06-27 08:40:08",16379
"2020-06-27 09:40:10",16379
"2020-06-27 10:40:09",16379
"2020-06-27 11:40:09",16379
"2020-06-27 12:40:11",16379
"2020-06-27 13:40:13",16379
"2020-06-27 14:40:09",16379
"2020-06-27 15:40:13",16379
"2020-06-27 16:40:08",16379
"2020-06-27 17:40:10",16379
"2020-06-27 18:40:12",16379
"2020-06-27 19:40:08",16379
"2020-06-27 20:40:09",16379
"2020-06-27 21:40:11",16379
"2020-06-27 22:40:09",16379
"2020-06-27 23:40:09",16379
"2020-06-28 00:40:12",16379
"2020-06-28 01:40:08",16379
"2020-06-28 02:40:09",16379
"2020-06-28 03:40:11",16379
"2020-06-28 04:40:09",16379
"2020-06-28 05:40:10",16379
"2020-06-28 06:40:08",16379
"2020-06-28 07:40:10",16379
"2020-06-28 08:40:09",16379
"2020-06-28 09:40:09",16379
"2020-06-28 10:40:10",16379
"2020-06-28 11:40:09",16379
"2020-06-28 12:40:09",16379
"2020-06-28 13:40:10",16379
"2020-06-28 14:40:08",16379
"2020-06-28 15:40:10",16379
"2020-06-28 16:40:10",16379
"2020-06-28 17:40:08",16379
"2020-06-28 18:40:08",16379
"2020-06-28 19:40:10",16379
"2020-06-28 20:40:08",16379
"2020-06-28 21:40:09",16379
"2020-06-28 22:40:08",16379
"2020-06-28 23:40:09",16379
"2020-06-29 00:40:12",16379
"2020-06-29 01:40:08",16379
"2020-06-29 02:40:11",16379
"2020-06-29 03:40:10",16379
"2020-06-29 04:40:11",16379
"2020-06-29 05:40:09",16379
"2020-06-29 06:40:11",16379
"2020-06-29 07:40:10",16379
"2020-06-29 08:40:09",16379
"2020-06-29 09:40:10",16379
"2020-06-29 10:40:13",16379
"2020-06-29 11:40:09",16379
"2020-06-29 12:40:14",16379
"2020-06-29 13:40:13",16414
"2020-06-29 14:40:11",17818
"2020-06-29 15:40:10",17988
"2020-06-29 16:40:10",18193
"2020-06-29 17:40:10",18348
"2020-06-29 18:40:10",18477
"2020-06-29 19:40:09",18515
"2020-06-29 20:40:09",18663
"2020-06-29 21:40:08",18683
