timestamp,users_holding
"2018-05-02 04:54:36",194
"2018-05-02 06:39:48",194
"2018-05-03 00:36:25",194
"2018-05-03 06:34:49",194
"2018-05-03 06:49:49",194
"2018-05-03 07:08:02",194
"2018-05-03 07:35:15",194
"2018-05-03 07:44:30",194
"2018-05-03 11:20:30",194
"2018-05-03 12:43:54",194
"2018-05-03 13:43:54",194
"2018-05-03 14:43:55",192
"2018-05-03 15:43:55",190
"2018-05-03 16:43:55",191
"2018-05-03 17:43:55",191
"2018-05-03 18:43:54",192
"2018-05-03 19:43:54",191
"2018-05-03 20:43:56",191
"2018-05-03 21:43:55",191
"2018-05-03 22:43:56",191
"2018-05-03 23:43:55",191
"2018-05-04 00:43:55",191
"2018-05-04 01:43:56",191
"2018-05-04 02:43:57",191
"2018-05-04 03:43:55",191
"2018-05-04 04:43:55",191
"2018-05-04 05:43:55",191
"2018-05-04 06:43:55",191
"2018-05-04 07:43:55",191
"2018-05-04 08:43:57",191
"2018-05-04 09:43:56",191
"2018-05-04 10:43:56",191
"2018-05-04 11:43:56",191
"2018-05-04 12:43:55",191
"2018-05-04 20:48:39",196
"2018-05-04 20:54:39",196
"2018-05-04 21:00:39",196
"2018-05-04 21:06:38",196
"2018-05-04 21:12:38",196
"2018-05-04 21:18:38",196
"2018-05-04 21:24:37",196
"2018-05-04 21:30:37",196
"2018-05-04 21:43:54",196
"2018-05-04 22:43:55",197
"2018-05-04 23:43:56",197
"2018-05-05 00:43:54",197
"2018-05-05 01:43:56",197
"2018-05-05 02:43:55",197
"2018-05-05 03:43:55",197
"2018-05-05 04:43:56",197
"2018-05-05 05:43:54",197
"2018-05-05 06:43:56",197
"2018-05-05 07:43:56",197
"2018-05-05 08:43:56",197
"2018-05-05 09:43:54",197
"2018-05-05 10:43:56",197
"2018-05-05 11:43:55",197
"2018-05-05 12:43:56",197
"2018-05-05 13:43:57",197
"2018-05-05 14:43:56",197
"2018-05-05 15:43:57",197
"2018-05-05 16:43:56",197
"2018-05-05 17:43:56",197
"2018-05-05 18:43:55",197
"2018-05-05 19:43:55",197
"2018-05-05 20:43:56",197
"2018-05-05 21:43:55",197
"2018-05-05 22:43:56",197
"2018-05-05 23:43:55",197
"2018-05-06 00:43:55",197
"2018-05-06 01:43:55",197
"2018-05-06 02:43:56",197
"2018-05-06 03:43:55",197
"2018-05-06 04:43:55",197
"2018-05-06 05:43:56",197
"2018-05-06 06:43:55",197
"2018-05-06 07:44:00",197
"2018-05-06 08:43:54",197
"2018-05-06 09:43:55",197
"2018-05-06 10:43:54",197
"2018-05-06 11:43:56",197
"2018-05-06 12:43:54",197
"2018-05-06 13:43:56",197
"2018-05-06 14:43:55",197
"2018-05-06 15:43:55",197
"2018-05-06 16:43:56",197
"2018-05-06 17:43:55",197
"2018-05-06 18:43:56",197
"2018-05-06 19:43:56",197
"2018-05-06 20:43:56",197
"2018-05-06 21:43:56",197
"2018-05-06 22:43:55",197
"2018-05-06 23:43:56",197
"2018-05-07 00:43:55",197
"2018-05-07 01:43:55",197
"2018-05-07 01:57:31",197
"2018-05-07 02:43:56",197
"2018-05-07 03:43:56",197
"2018-05-07 04:43:55",197
"2018-05-07 05:43:55",197
"2018-05-07 06:43:55",197
"2018-05-07 07:43:55",197
"2018-05-07 08:43:57",197
"2018-05-07 09:43:55",197
"2018-05-07 10:43:55",197
"2018-05-07 11:43:55",197
"2018-05-07 12:43:55",197
"2018-05-07 13:44:05",197
"2018-05-07 14:43:55",193
"2018-05-07 15:43:56",191
"2018-05-07 16:44:00",192
"2018-05-07 22:43:55",193
"2018-05-07 23:43:55",193
"2018-05-08 00:43:57",193
"2018-05-08 01:44:00",193
"2018-05-08 02:43:55",193
"2018-05-08 03:43:55",193
"2018-05-08 04:43:56",193
"2018-05-08 05:43:54",193
"2018-05-08 06:43:55",193
"2018-05-08 07:43:55",193
"2018-05-08 08:43:55",193
"2018-05-08 09:43:54",193
"2018-05-08 10:43:54",193
"2018-05-08 11:43:54",193
"2018-05-08 12:43:54",193
"2018-05-08 13:43:55",193
"2018-05-08 14:43:56",194
"2018-05-08 15:43:55",194
"2018-05-08 16:43:54",193
"2018-05-08 17:43:54",193
"2018-05-08 18:43:55",193
"2018-05-08 19:43:55",193
"2018-05-08 20:43:54",193
"2018-05-08 21:43:54",193
"2018-05-08 22:43:55",193
"2018-05-08 23:43:59",193
"2018-05-09 00:43:55",193
"2018-05-09 01:43:55",193
"2018-05-09 02:43:55",193
"2018-05-09 03:43:54",193
"2018-05-09 04:43:55",193
"2018-05-09 05:43:56",193
"2018-05-09 06:43:55",193
"2018-05-09 07:43:55",193
"2018-05-09 08:43:55",193
"2018-05-09 09:43:54",193
"2018-05-09 10:43:54",193
"2018-05-09 11:43:55",193
"2018-05-09 12:43:54",193
"2018-05-09 13:43:56",193
"2018-05-09 14:43:54",192
"2018-05-09 15:43:54",192
"2018-05-09 16:43:54",192
"2018-05-09 17:43:56",192
"2018-05-09 18:43:55",191
"2018-05-09 19:43:55",190
"2018-05-09 20:43:54",190
"2018-05-09 21:43:56",190
"2018-05-09 22:43:54",190
"2018-05-09 23:43:54",190
"2018-05-10 00:43:56",190
"2018-05-10 01:43:55",190
"2018-05-10 02:43:56",190
"2018-05-10 03:43:57",190
"2018-05-10 04:43:57",190
"2018-05-10 05:43:56",190
"2018-05-10 06:43:56",190
"2018-05-10 07:43:57",190
"2018-05-10 08:43:56",190
"2018-05-10 09:43:55",190
"2018-05-10 10:43:56",190
"2018-05-10 11:43:56",190
"2018-05-10 12:43:56",190
"2018-05-10 13:44:06",190
"2018-05-10 14:43:57",188
"2018-05-10 15:43:57",187
"2018-05-10 16:43:56",186
"2018-05-10 17:43:56",186
"2018-05-10 18:43:56",186
"2018-05-10 19:43:58",186
"2018-05-10 20:43:57",186
"2018-05-10 21:43:57",186
"2018-05-10 22:43:56",186
"2018-05-10 23:43:57",186
"2018-05-11 00:43:56",186
"2018-05-11 01:43:57",186
"2018-05-11 02:43:56",186
"2018-05-11 03:43:56",186
"2018-05-11 04:43:56",186
"2018-05-11 05:43:58",186
"2018-05-11 06:43:56",186
"2018-05-11 07:43:56",186
"2018-05-11 08:43:56",186
"2018-05-11 09:43:55",186
"2018-05-11 10:43:55",186
"2018-05-11 11:43:56",186
"2018-05-11 12:43:55",186
"2018-05-11 13:43:58",186
"2018-05-11 14:43:56",188
"2018-05-11 15:43:57",189
"2018-05-11 16:43:56",192
"2018-05-11 17:43:57",192
"2018-05-11 18:43:56",191
"2018-05-11 19:43:58",192
"2018-05-11 20:43:56",194
"2018-05-11 21:43:57",194
"2018-05-11 22:43:56",194
"2018-05-11 23:43:56",194
"2018-05-12 00:43:57",194
"2018-05-12 01:43:57",194
"2018-05-12 02:43:58",194
"2018-05-12 03:43:58",194
"2018-05-12 04:43:57",194
"2018-05-12 05:43:57",194
"2018-05-12 06:43:57",194
"2018-05-12 07:43:57",194
"2018-05-12 08:43:57",194
"2018-05-12 09:43:57",194
"2018-05-12 10:43:57",194
"2018-05-12 11:43:57",194
"2018-05-12 12:43:57",194
"2018-05-12 13:43:58",194
"2018-05-12 14:43:57",194
"2018-05-12 15:43:58",194
"2018-05-12 16:43:57",194
"2018-05-12 17:43:58",194
"2018-05-12 18:43:56",194
"2018-05-12 19:43:58",194
"2018-05-12 20:43:57",194
"2018-05-12 21:43:56",194
"2018-05-12 22:43:57",194
"2018-05-12 23:43:57",194
"2018-05-13 00:43:58",194
"2018-05-13 01:43:57",194
"2018-05-13 02:43:56",194
"2018-05-13 03:43:57",194
"2018-05-13 04:43:57",194
"2018-05-13 05:43:57",194
"2018-05-13 06:43:58",194
"2018-05-13 07:43:57",194
"2018-05-13 08:43:56",194
"2018-05-13 09:43:57",194
"2018-05-13 10:43:56",194
"2018-05-13 11:43:56",194
"2018-05-13 12:43:57",194
"2018-05-13 13:43:57",194
"2018-05-13 14:43:57",194
"2018-05-13 15:43:57",194
"2018-05-13 16:43:58",194
"2018-05-13 17:43:57",194
"2018-05-13 18:43:58",194
"2018-05-13 19:43:56",194
"2018-05-13 20:43:58",194
"2018-05-13 21:43:57",194
"2018-05-13 22:43:58",194
"2018-05-13 23:43:58",194
"2018-05-14 00:43:57",194
"2018-05-14 01:43:57",194
"2018-05-14 02:43:58",194
"2018-05-14 03:43:57",194
"2018-05-14 04:43:58",194
"2018-05-14 05:43:57",194
"2018-05-14 06:43:56",194
"2018-05-14 07:43:56",194
"2018-05-14 08:43:56",194
"2018-05-14 09:43:56",194
"2018-05-14 10:43:56",194
"2018-05-14 11:43:57",194
"2018-05-14 12:43:56",194
"2018-05-14 13:43:58",195
"2018-05-14 14:43:58",196
"2018-05-14 15:43:57",196
"2018-05-14 16:43:56",199
"2018-05-14 17:43:56",199
"2018-05-14 18:43:59",200
"2018-05-14 19:43:56",202
"2018-05-14 20:43:57",205
"2018-05-14 21:43:56",205
"2018-05-14 22:43:57",205
"2018-05-14 23:43:57",205
"2018-05-15 00:43:58",205
"2018-05-15 01:43:57",205
"2018-05-15 02:43:58",205
"2018-05-15 03:43:57",205
"2018-05-15 04:43:58",205
"2018-05-15 05:43:57",205
"2018-05-15 06:43:56",205
"2018-05-15 07:43:56",205
"2018-05-15 08:43:57",205
"2018-05-15 09:43:56",205
"2018-05-15 10:43:58",205
"2018-05-15 11:43:56",205
"2018-05-15 12:43:57",205
"2018-05-15 13:43:57",205
"2018-05-15 14:43:57",205
"2018-05-15 15:43:57",202
"2018-05-15 16:43:57",202
"2018-05-15 17:43:56",201
"2018-05-15 18:44:00",200
"2018-05-15 19:43:56",201
"2018-05-15 20:43:55",200
"2018-05-15 21:43:55",200
"2018-05-15 22:43:56",200
"2018-05-15 23:43:56",200
"2018-05-16 00:43:55",200
"2018-05-16 01:43:56",200
"2018-05-16 02:43:56",200
"2018-05-16 03:43:57",200
"2018-05-16 04:43:57",200
"2018-05-16 05:43:56",200
"2018-05-16 06:43:56",200
"2018-05-16 07:43:57",200
"2018-05-16 08:43:57",200
"2018-05-16 09:43:55",200
"2018-05-16 10:43:55",200
"2018-05-16 11:43:56",200
"2018-05-16 12:43:57",200
"2018-05-16 13:43:57",200
"2018-05-16 14:43:56",201
"2018-05-16 15:43:56",199
"2018-05-16 16:43:56",199
"2018-05-16 17:43:57",198
"2018-05-16 18:43:55",197
"2018-05-16 19:43:56",197
"2018-05-16 20:43:55",196
"2018-05-16 21:43:55",196
"2018-05-16 22:43:55",196
"2018-05-16 23:43:55",196
"2018-05-17 00:43:58",196
"2018-05-17 01:43:55",196
"2018-05-17 02:43:56",196
"2018-05-17 03:43:56",196
"2018-05-17 04:43:56",196
"2018-05-17 05:43:56",196
"2018-05-17 06:43:57",196
"2018-05-17 07:43:57",196
"2018-05-17 08:44:00",196
"2018-05-17 09:43:56",196
"2018-05-17 10:43:55",196
"2018-05-17 11:43:57",196
"2018-05-17 12:43:56",196
"2018-05-17 13:43:58",196
"2018-05-17 14:43:56",195
"2018-05-17 15:43:57",195
"2018-05-18 07:43:56",194
"2018-05-18 08:43:56",194
"2018-05-18 09:43:55",194
"2018-05-18 10:43:55",194
"2018-05-18 11:43:55",194
"2018-05-18 12:43:56",194
"2018-05-18 13:43:57",194
"2018-05-18 14:43:56",194
"2018-05-18 15:43:55",194
"2018-05-18 16:43:56",195
"2018-05-18 17:43:55",195
"2018-05-18 18:43:55",195
"2018-05-18 19:43:56",195
"2018-05-18 20:43:56",195
"2018-05-18 21:43:55",195
"2018-05-18 22:43:56",195
"2018-05-18 23:43:56",195
"2018-05-19 00:43:55",195
"2018-05-19 01:43:57",195
"2018-05-19 02:43:57",195
"2018-05-19 03:43:56",195
"2018-05-19 04:43:56",195
"2018-05-19 05:43:56",195
"2018-05-19 06:43:58",195
"2018-05-19 07:43:55",195
"2018-05-19 08:43:56",195
"2018-05-19 09:43:56",195
"2018-05-19 10:43:55",195
"2018-05-19 11:43:56",195
"2018-05-19 12:43:56",195
"2018-05-19 13:43:57",195
"2018-05-19 14:43:56",195
"2018-05-19 15:43:56",195
"2018-05-19 16:43:56",195
"2018-05-19 17:43:56",195
"2018-05-19 18:43:56",195
"2018-05-19 19:43:56",195
"2018-05-19 20:43:56",195
"2018-05-19 21:43:56",195
"2018-05-19 22:43:55",195
"2018-05-19 23:43:55",195
"2018-05-20 00:43:56",195
"2018-05-20 01:43:57",195
"2018-05-20 02:43:55",195
"2018-05-20 03:43:55",195
"2018-05-20 04:43:56",195
"2018-05-20 05:43:56",195
"2018-05-20 06:43:55",195
"2018-05-20 07:43:55",195
"2018-05-20 08:43:56",195
"2018-05-20 09:43:56",195
"2018-05-20 10:43:55",195
"2018-05-20 11:43:55",195
"2018-05-20 12:43:55",195
"2018-05-20 13:43:55",195
"2018-05-20 14:43:58",195
"2018-05-20 15:43:56",195
"2018-05-20 16:43:56",195
"2018-05-20 17:43:57",195
"2018-05-20 18:43:56",195
"2018-05-20 19:43:55",195
"2018-05-20 20:43:55",195
"2018-05-20 21:43:55",195
"2018-05-20 22:43:56",195
"2018-05-20 23:43:56",195
"2018-05-21 00:43:57",195
"2018-05-21 01:44:09",195
"2018-05-21 02:44:03",195
"2018-05-21 03:43:57",195
"2018-05-21 04:44:00",195
"2018-05-21 05:43:56",195
"2018-05-21 06:43:56",195
"2018-05-21 07:43:56",195
"2018-05-21 08:43:58",195
"2018-05-21 09:43:56",195
"2018-05-21 10:43:55",195
"2018-05-21 11:43:56",195
"2018-05-21 12:44:00",195
"2018-05-21 13:43:57",195
"2018-05-21 14:43:57",194
"2018-05-21 15:43:56",193
"2018-05-21 16:43:56",192
"2018-05-21 17:43:55",193
"2018-05-21 18:43:56",194
"2018-05-21 19:43:56",194
"2018-05-21 20:43:56",194
"2018-05-21 21:43:56",194
"2018-05-21 22:43:55",194
"2018-05-21 23:43:55",194
"2018-05-22 00:43:56",194
"2018-05-22 01:43:57",194
"2018-05-22 02:43:56",194
"2018-05-22 03:43:56",194
"2018-05-22 04:43:57",194
"2018-05-22 05:43:55",194
"2018-05-22 06:43:55",194
"2018-05-22 07:43:56",194
"2018-05-22 08:44:02",194
"2018-05-22 09:43:55",194
"2018-05-22 10:43:56",194
"2018-05-22 11:43:55",194
"2018-05-22 12:43:56",194
"2018-05-22 13:43:58",194
"2018-05-22 14:43:57",194
"2018-05-22 15:43:57",194
"2018-05-22 16:43:56",194
"2018-05-22 17:43:55",194
"2018-05-22 18:43:55",194
"2018-05-22 19:43:56",193
"2018-05-22 20:43:57",193
"2018-05-22 21:43:55",193
"2018-05-22 22:43:56",193
"2018-05-22 23:43:56",193
"2018-05-23 00:43:55",193
"2018-05-23 01:43:56",193
"2018-05-23 02:43:55",193
"2018-05-23 03:43:57",193
"2018-05-23 04:43:56",193
"2018-05-23 05:43:57",193
"2018-05-23 06:43:56",193
"2018-05-23 07:44:00",193
"2018-05-23 08:43:56",193
"2018-05-23 09:43:56",194
"2018-05-23 10:43:57",194
"2018-05-23 11:43:56",194
