timestamp,users_holding
"2020-05-06 17:40:44",0
"2020-05-06 18:40:07",0
"2020-05-06 19:40:08",0
"2020-05-06 20:40:08",0
"2020-05-06 21:40:08",0
"2020-05-06 22:40:07",0
"2020-05-06 23:40:07",0
"2020-05-07 00:40:08",0
"2020-05-07 01:40:08",0
"2020-05-07 02:40:06",0
"2020-05-07 03:40:08",0
"2020-05-07 04:40:08",0
"2020-05-07 05:40:08",0
"2020-05-07 06:40:08",0
"2020-05-07 08:40:08",0
"2020-05-07 09:40:08",0
"2020-05-07 10:40:08",0
"2020-05-07 11:40:08",0
"2020-05-07 12:40:09",0
"2020-05-07 13:40:08",0
"2020-05-07 14:40:08",0
"2020-05-07 15:40:08",0
"2020-05-07 16:40:08",0
"2020-05-07 17:40:07",0
"2020-05-07 18:40:07",0
"2020-05-07 19:40:07",0
"2020-05-07 20:40:07",0
"2020-05-07 21:40:08",0
"2020-05-07 22:40:08",0
"2020-05-07 23:40:08",0
"2020-05-08 00:40:08",0
"2020-05-08 01:40:07",0
"2020-05-08 02:40:06",0
"2020-05-08 03:40:07",0
"2020-05-08 04:40:07",0
"2020-05-08 05:40:08",0
"2020-05-08 06:40:07",0
"2020-05-08 07:40:08",0
"2020-05-08 08:40:08",0
"2020-05-08 09:40:10",0
"2020-05-08 10:40:08",0
"2020-05-08 11:40:08",0
"2020-05-08 13:05:10",0
"2020-05-08 13:40:08",0
"2020-05-08 14:40:08",0
"2020-05-08 15:40:08",0
"2020-05-08 16:40:09",0
"2020-05-08 17:40:08",0
"2020-05-08 18:40:10",68
"2020-05-08 19:40:07",67
"2020-05-08 20:40:08",66
"2020-05-08 21:40:08",67
"2020-05-08 22:40:08",69
"2020-05-08 23:40:08",69
"2020-05-09 00:40:07",69
"2020-05-09 01:40:09",69
"2020-05-09 02:40:08",69
"2020-05-09 03:40:08",69
"2020-05-09 04:40:08",69
"2020-05-09 05:40:09",69
"2020-05-09 06:40:08",69
"2020-05-09 07:40:06",69
"2020-05-09 08:40:07",69
"2020-05-09 09:40:07",69
"2020-05-09 10:40:07",69
"2020-05-09 11:40:07",69
"2020-05-09 12:40:08",69
"2020-05-09 13:40:08",69
"2020-05-09 14:40:09",69
"2020-05-09 15:40:08",69
"2020-05-09 16:40:06",69
"2020-05-09 17:40:08",69
"2020-05-09 18:40:07",69
"2020-05-09 19:40:07",69
"2020-05-09 20:40:08",69
"2020-05-09 21:40:06",69
"2020-05-09 22:40:08",69
"2020-05-09 23:40:09",69
"2020-05-10 00:40:08",69
"2020-05-10 01:40:08",69
"2020-05-10 02:40:09",69
"2020-05-10 03:40:10",69
"2020-05-10 04:40:08",69
"2020-05-10 05:40:08",69
"2020-05-10 06:40:08",69
"2020-05-10 07:40:08",69
"2020-05-10 08:40:08",69
"2020-05-10 09:40:10",69
"2020-05-10 10:40:07",69
"2020-05-10 11:40:08",69
"2020-05-10 12:40:08",69
"2020-05-10 13:40:07",69
"2020-05-10 14:40:07",69
"2020-05-10 15:40:08",69
"2020-05-10 16:40:11",69
"2020-05-10 17:40:08",69
"2020-05-10 18:40:08",69
"2020-05-10 19:40:08",69
"2020-05-10 20:40:08",69
"2020-05-10 21:40:08",69
"2020-05-10 22:40:07",69
"2020-05-10 23:40:08",69
