timestamp,users_holding
"2020-05-27 13:05:40",3049
"2020-05-27 13:40:10",3049
"2020-05-27 14:40:09",3016
"2020-05-27 15:40:07",3012
"2020-05-27 16:40:09",2832
"2020-05-27 17:40:08",2816
"2020-05-27 18:40:07",2797
"2020-05-27 19:40:08",2781
"2020-05-27 20:40:09",2769
"2020-05-27 21:40:10",2767
"2020-05-27 22:40:08",2767
"2020-05-27 23:40:07",2767
"2020-05-28 00:40:08",2767
"2020-05-28 01:40:09",2767
"2020-05-28 02:40:08",2767
"2020-05-28 03:40:08",2767
"2020-05-28 04:40:08",2767
"2020-05-28 05:40:08",2767
"2020-05-28 06:40:07",2767
"2020-05-28 07:40:09",2767
"2020-05-28 08:40:08",2767
"2020-05-28 09:40:08",2767
"2020-05-28 10:40:08",2767
"2020-05-28 11:40:08",2767
"2020-05-28 13:06:13",2766
"2020-05-28 13:40:10",2766
"2020-05-28 14:40:08",2719
"2020-05-28 15:40:08",2696
"2020-05-28 16:40:10",2677
"2020-05-28 17:40:09",2656
"2020-05-28 18:40:08",2641
"2020-05-28 19:40:08",2630
"2020-05-28 20:40:09",2615
"2020-05-28 21:40:10",2612
"2020-05-28 22:40:08",2610
"2020-05-28 23:40:09",2610
"2020-05-29 00:40:10",2610
"2020-05-29 01:40:09",2610
"2020-05-29 02:40:08",2610
"2020-05-29 03:40:09",2610
"2020-05-29 04:40:07",2610
"2020-05-29 05:40:07",2610
"2020-05-29 06:40:10",2610
"2020-05-29 07:40:09",2610
"2020-05-29 08:40:08",2610
"2020-05-29 09:48:36",2610
"2020-05-29 10:40:09",2610
"2020-05-29 11:40:08",2610
"2020-05-29 12:40:08",2610
"2020-05-29 13:40:08",2609
"2020-05-29 14:40:10",2593
"2020-05-29 15:40:09",2573
"2020-05-29 16:40:08",2573
"2020-05-29 17:40:08",2552
"2020-05-29 18:40:08",2550
"2020-05-29 19:40:09",2546
"2020-05-29 20:40:09",2541
"2020-05-29 21:40:08",2538
"2020-05-29 22:40:08",2535
"2020-05-29 23:40:09",2535
"2020-05-30 00:40:08",2535
"2020-05-30 01:40:08",2535
"2020-05-30 02:40:07",2535
"2020-05-30 03:40:08",2535
"2020-05-30 04:40:07",2535
"2020-05-30 05:40:10",2535
"2020-05-30 06:40:10",2535
"2020-05-30 07:40:09",2535
"2020-05-30 08:40:08",2535
"2020-05-30 09:40:07",2535
"2020-05-30 10:40:09",2535
"2020-05-30 11:40:08",2535
"2020-05-30 12:40:08",2535
"2020-05-30 13:40:08",2535
"2020-05-30 14:40:08",2535
"2020-05-30 15:40:09",2535
"2020-05-30 16:40:10",2535
"2020-05-30 17:40:08",2535
"2020-05-30 18:40:08",2535
"2020-05-30 19:40:09",2535
"2020-05-30 20:40:09",2535
"2020-05-30 21:40:08",2535
"2020-05-30 22:40:10",2535
"2020-05-30 23:40:08",2535
"2020-05-31 00:40:08",2535
"2020-05-31 01:40:09",2535
"2020-05-31 02:40:08",2535
"2020-05-31 03:40:09",2535
"2020-05-31 04:40:10",2535
"2020-05-31 05:40:09",2535
"2020-05-31 06:40:11",2535
"2020-05-31 07:40:08",2535
"2020-05-31 08:40:09",2535
"2020-05-31 09:40:09",2535
"2020-05-31 10:40:09",2535
"2020-05-31 13:07:00",2535
"2020-05-31 13:12:18",2535
"2020-06-01 04:41:10",2535
"2020-06-01 04:41:19",2535
"2020-06-01 04:41:26",2535
"2020-06-01 04:41:34",2535
"2020-06-01 04:41:44",2535
"2020-06-01 04:41:49",2535
"2020-06-01 04:41:55",2535
"2020-06-01 04:42:01",2535
"2020-06-01 04:42:33",2535
"2020-06-01 04:42:39",2535
"2020-06-01 04:43:23",2535
"2020-06-01 04:43:33",2535
"2020-06-01 04:44:29",2535
"2020-06-01 04:44:32",2535
"2020-06-01 04:45:44",2535
"2020-06-01 04:47:43",2535
"2020-06-01 06:42:55",2535
"2020-06-01 06:50:31",2535
"2020-06-01 07:40:08",2535
"2020-06-01 08:40:09",2535
"2020-06-01 09:40:08",2535
"2020-06-01 10:40:08",2535
"2020-06-01 11:40:08",2535
"2020-06-01 13:04:12",2532
"2020-06-01 13:40:09",2532
"2020-06-01 14:40:10",2511
"2020-06-01 15:40:08",2477
"2020-06-01 16:40:10",2470
"2020-06-01 17:40:09",2459
"2020-06-01 18:40:10",2447
"2020-06-01 19:40:08",2441
"2020-06-01 20:40:09",2430
"2020-06-01 21:40:10",2428
"2020-06-01 22:40:08",2428
"2020-06-01 23:40:08",2428
"2020-06-02 00:40:09",2428
"2020-06-02 01:40:07",2428
"2020-06-02 02:40:09",2428
"2020-06-02 03:40:09",2428
"2020-06-02 04:40:08",2428
"2020-06-02 05:40:08",2428
"2020-06-02 06:40:08",2428
"2020-06-02 07:40:10",2428
"2020-06-02 08:40:08",2428
"2020-06-02 09:40:09",2428
"2020-06-02 10:40:09",2428
"2020-06-02 11:40:08",2428
"2020-06-02 12:40:08",2428
"2020-06-02 13:40:10",2428
"2020-06-02 14:40:09",2428
"2020-06-02 15:40:09",2406
"2020-06-02 16:40:07",2393
"2020-06-02 17:40:10",2387
"2020-06-02 18:40:09",2379
"2020-06-02 19:40:08",2373
"2020-06-02 20:40:08",2363
"2020-06-02 21:40:08",2361
"2020-06-02 22:40:08",2360
"2020-06-02 23:40:08",2360
"2020-06-03 00:40:09",2360
"2020-06-03 01:40:08",2360
"2020-06-03 02:40:07",2360
"2020-06-03 03:40:09",2360
"2020-06-03 04:40:08",2360
"2020-06-03 05:40:08",2360
"2020-06-03 06:40:10",2360
"2020-06-03 07:40:08",2360
"2020-06-03 08:40:07",2360
"2020-06-03 09:40:07",2360
"2020-06-03 10:40:09",2360
"2020-06-03 11:40:07",2360
"2020-06-03 13:07:43",2358
"2020-06-03 13:40:09",2358
"2020-06-03 14:40:10",2352
"2020-06-03 15:40:09",2336
"2020-06-03 16:40:11",2326
"2020-06-03 17:40:10",2310
"2020-06-03 18:40:11",2295
"2020-06-03 19:40:11",2281
"2020-06-03 20:40:08",2281
"2020-06-03 21:40:09",2272
"2020-06-03 22:40:08",2272
"2020-06-03 23:40:09",2272
"2020-06-04 00:40:11",2272
"2020-06-04 01:40:13",2272
"2020-06-04 02:40:10",2272
"2020-06-04 03:40:10",2272
"2020-06-04 04:40:12",2272
"2020-06-04 05:40:09",2272
"2020-06-04 06:40:10",2272
"2020-06-04 07:40:10",2272
"2020-06-04 08:40:11",2272
"2020-06-04 09:40:10",2272
"2020-06-04 10:40:09",2272
"2020-06-04 11:40:11",2272
"2020-06-04 12:40:09",2272
"2020-06-04 13:40:10",2273
"2020-06-04 14:40:10",2246
"2020-06-04 15:40:10",2237
"2020-06-04 17:06:14",2209
"2020-06-04 17:40:09",2209
"2020-06-04 18:40:10",2198
"2020-06-04 19:40:09",2194
"2020-06-04 20:40:10",2193
"2020-06-04 21:40:09",2193
"2020-06-04 22:40:10",2192
"2020-06-04 23:40:09",2192
"2020-06-05 00:40:09",2192
"2020-06-05 01:40:09",2192
"2020-06-05 02:40:10",2192
"2020-06-05 03:40:09",2192
"2020-06-05 04:40:09",2192
"2020-06-05 05:40:10",2192
"2020-06-05 06:40:09",2192
"2020-06-05 07:40:10",2192
"2020-06-05 08:40:13",2192
"2020-06-05 09:40:09",2192
"2020-06-05 10:40:08",2192
"2020-06-05 11:40:09",2192
"2020-06-05 13:08:42",2191
"2020-06-05 13:40:11",2191
"2020-06-05 14:40:09",2173
"2020-06-05 15:40:09",2159
"2020-06-05 16:40:14",2153
"2020-06-05 17:40:10",2148
"2020-06-05 18:40:09",2142
"2020-06-05 19:40:10",2140
"2020-06-05 20:40:11",2142
"2020-06-05 21:40:11",2142
"2020-06-05 22:40:09",2141
"2020-06-05 23:40:10",2141
"2020-06-06 00:40:10",2141
"2020-06-06 01:40:10",2141
"2020-06-06 02:40:11",2141
"2020-06-06 03:40:09",2141
"2020-06-06 04:40:11",2141
"2020-06-06 05:40:11",2141
"2020-06-06 06:40:10",2141
"2020-06-06 07:40:10",2141
"2020-06-06 08:40:10",2141
"2020-06-06 09:52:00",2141
"2020-06-06 10:40:09",2141
"2020-06-06 11:40:09",2141
"2020-06-06 12:40:09",2141
"2020-06-06 13:40:10",2141
"2020-06-06 14:40:09",2141
"2020-06-06 15:40:10",2141
"2020-06-06 16:40:13",2141
"2020-06-06 17:41:12",2141
"2020-06-06 18:40:09",2141
"2020-06-06 19:40:10",2141
"2020-06-06 20:40:10",2141
"2020-06-06 21:40:10",2141
"2020-06-06 22:40:10",2141
"2020-06-06 23:40:10",2141
"2020-06-07 00:40:11",2141
"2020-06-07 01:40:08",2141
"2020-06-07 02:40:09",2141
"2020-06-07 03:40:11",2141
"2020-06-07 04:40:11",2141
"2020-06-07 05:40:09",2141
"2020-06-07 06:40:12",2141
"2020-06-07 07:40:10",2141
"2020-06-07 08:40:09",2141
"2020-06-08 04:40:09",2141
"2020-06-08 05:40:08",2141
"2020-06-08 06:40:10",2141
"2020-06-08 07:40:10",2141
"2020-06-08 08:40:10",2141
"2020-06-08 09:40:09",2141
"2020-06-08 10:40:09",2141
"2020-06-08 11:40:10",2141
"2020-06-08 12:40:09",2141
"2020-06-08 13:40:09",2142
"2020-06-08 14:40:13",2135
"2020-06-08 15:40:09",2133
"2020-06-08 16:40:09",2124
"2020-06-08 17:40:10",2118
"2020-06-08 18:40:11",2118
"2020-06-08 19:40:12",2112
"2020-06-08 20:40:10",2106
"2020-06-08 21:40:10",2107
"2020-06-08 22:40:09",2107
"2020-06-08 23:40:11",2107
"2020-06-09 00:40:12",2107
"2020-06-09 01:40:12",2107
"2020-06-09 02:40:11",2107
"2020-06-09 03:40:12",2107
"2020-06-09 04:40:15",2107
"2020-06-09 05:40:11",2107
"2020-06-09 06:40:10",2107
"2020-06-09 07:40:10",2107
"2020-06-09 08:40:12",2107
"2020-06-09 09:40:13",2107
"2020-06-09 10:40:11",2107
"2020-06-09 11:40:10",2107
"2020-06-09 12:40:12",2107
"2020-06-09 13:40:10",2107
"2020-06-09 14:40:13",2099
"2020-06-09 15:40:09",2095
"2020-06-09 16:40:14",2091
"2020-06-09 17:40:08",2090
"2020-06-09 18:40:10",2089
"2020-06-09 19:40:10",2089
"2020-06-09 20:40:12",2089
"2020-06-09 21:40:12",2088
"2020-06-09 22:40:10",2088
"2020-06-09 23:40:11",2088
"2020-06-10 00:40:10",2088
"2020-06-10 01:40:12",2088
"2020-06-10 02:40:09",2088
"2020-06-10 03:40:10",2088
"2020-06-10 04:40:11",2088
"2020-06-10 05:40:13",2088
"2020-06-10 06:40:10",2088
"2020-06-10 07:40:09",2088
"2020-06-10 08:40:13",2088
"2020-06-10 09:40:08",2088
"2020-06-10 10:40:08",2088
"2020-06-10 11:40:10",2088
